Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Quarter,Week,DayOfWeek,Season_Fall,Season_Spring,Season_Summer,Season_Winter,Sales_Lag_1,Sales_Lag_4,Rolling_Mean_4,Rolling_Mean_12,Rolling_STD_4
19,2011-12-09,1713769.06,0,40.18,3.627,136.5030667,7.866,2011,12,4,49,4,False,False,False,True,1484708.38,1502078.93,1593317.4149999998,1450202.1391666664,257208.17010392816
19,2011-12-16,1852179.15,0,37.07,3.611,136.5335161,7.866,2011,12,4,50,4,False,False,False,True,1713769.06,1411835.57,1646239.9475,1479213.4333333333,253935.0889222744
19,2011-12-23,2480159.47,0,36.09,3.587,136.5883871,7.866,2011,12,4,51,4,False,False,False,True,1852179.15,1974646.78,1756325.8425,1525197.0491666666,210110.29958988956
19,2011-12-30,1405168.06,1,31.65,3.566,136.6432581,7.866,2011,12,4,52,4,False,False,False,True,2480159.47,1484708.38,1882704.0150000001,1620980.5700000003,426155.03148988326
19,2012-01-06,1266570.4,0,31.84,3.585,136.698129,7.943,2012,1,1,1,4,False,False,False,True,1405168.06,1713769.06,1862818.935,1616268.0025000002,451989.20702627156
19,2012-01-13,1182198.7,0,37.08,3.666,136.753,7.943,2012,1,1,2,4,False,False,False,True,1266570.4,1852179.15,1751019.27,1611906.7416666665,546559.7008197109
19,2012-01-20,1237104.73,0,23.44,3.705,136.8564194,7.943,2012,1,1,3,4,False,False,False,True,1182198.7,2480159.47,1583524.1575000002,1595851.3749999998,604783.0432941377
19,2012-01-27,1279623.26,0,32.41,3.737,136.9598387,7.943,2012,1,1,4,4,False,False,False,True,1237104.73,1405168.06,1272760.4725,1582559.0724999998,94943.58471691809
19,2012-02-03,1345311.65,0,36.22,3.796,137.0632581,7.943,2012,2,1,5,4,False,False,False,True,1279623.26,1266570.4,1241374.2725,1565836.8741666665,43273.576462763594
19,2012-02-10,1499496.67,1,32.61,3.826,137.1666774,7.943,2012,2,1,6,4,False,False,False,True,1345311.65,1182198.7,1261059.585,1552772.9341666664,68886.12522931464
19,2012-02-17,1424720.27,0,30.95,3.874,137.2583103,7.943,2012,2,1,7,4,False,False,False,True,1499496.67,1237104.73,1340384.0775,1560078.0258333336,115035.6446586735
19,2012-02-24,1352470.09,0,33.91,3.917,137.3411034,7.943,2012,2,1,8,4,False,False,False,True,1424720.27,1279623.26,1387287.9625,1514250.8166666667,95473.67989679659
19,2012-03-02,1308977.05,0,34.83,3.983,137.4238966,7.943,2012,3,1,9,4,False,True,False,False,1352470.09,1345311.65,1405499.6700000002,1503230.9591666665,72202.49667857379
19,2012-03-09,1358816.46,0,38.15,4.021,137.5066897,7.943,2012,3,1,10,4,False,True,False,False,1308977.05,1499496.67,1396416.02,1469498.2916666667,83673.11238925045
19,2012-03-16,1312849.1,0,48.2,4.021,137.5843871,7.943,2012,3,1,11,4,False,True,False,False,1358816.46,1424720.27,1361245.9675,1428384.7341666669,47763.11459369987
19,2012-03-23,1342254.55,0,56.72,4.054,137.6552903,7.943,2012,3,1,12,4,False,True,False,False,1312849.1,1352470.09,1333278.175,1331108.8699999999,26002.726675816768
19,2012-03-30,1327139.35,0,43.47,4.098,137.7261935,7.943,2012,3,1,13,4,False,True,False,False,1342254.55,1308977.05,1330724.29,1325866.0775,23906.636290175524
19,2012-04-06,1631737.68,0,40.23,4.143,137.7970968,8.15,2012,4,2,14,4,False,True,False,False,1327139.35,1358816.46,1335264.865,1330913.49,19765.490448385746
19,2012-04-13,1365098.46,0,44.42,4.187,137.868,8.15,2012,4,2,15,4,False,True,False,False,1631737.68,1312849.1,1403495.17,1368375.0716666665,152634.6161736184
19,2012-04-20,1255087.26,0,55.2,4.17,137.9230667,8.15,2012,4,2,16,4,False,True,False,False,1365098.46,1342254.55,1416557.5100000002,1379041.2158333333,144299.5456110658
19,2012-04-27,1285897.24,0,42.45,4.163,137.9781333,8.15,2012,4,2,17,4,False,True,False,False,1255087.26,1327139.35,1394765.6875,1376996.5491666666,164437.68247119756
19,2012-05-04,1405007.44,0,50.76,4.124,138.0332,8.15,2012,5,2,18,4,False,True,False,False,1285897.24,1631737.68,1384455.1600000001,1372045.3483333334,171243.5338707018
19,2012-05-11,1442873.22,0,55.33,4.055,138.0882667,8.15,2012,5,2,19,4,False,True,False,False,1405007.44,1365098.46,1327772.6,1364171.2458333333,69270.35142736632
19,2012-05-18,1366937.1,0,58.81,4.029,138.1065806,8.15,2012,5,2,20,4,False,True,False,False,1442873.22,1255087.26,1347216.29,1365683.9916666667,90807.21215298706
19,2012-05-25,1485540.28,0,67.79,3.979,138.1101935,8.15,2012,5,2,21,4,False,True,False,False,1366937.1,1285897.24,1375178.75,1366889.5758333334,67110.36889160397
19,2012-06-01,1450733.29,0,68.18,3.915,138.1138065,8.15,2012,6,2,22,4,False,False,True,False,1485540.28,1405007.44,1425089.51,1381603.1783333332,50844.692477031545
19,2012-06-08,1390122.11,0,60.19,3.871,138.1174194,8.15,2012,6,2,23,4,False,False,True,False,1450733.29,1442873.22,1436520.9725,1389262.9141666668,49957.14442366097
19,2012-06-15,1440263.15,0,68.19,3.786,138.1295333,8.15,2012,6,2,24,4,False,False,True,False,1390122.11,1366937.1,1423333.195,1395702.3316666668,54479.29982520643
19,2012-06-22,1468350.36,0,75.83,3.722,138.1629,8.15,2012,6,2,25,4,False,False,True,False,1440263.15,1485540.28,1441664.7075,1403869.7149999999,39437.329064548954
19,2012-06-29,1379652.65,0,69.92,3.667,138.1962667,8.15,2012,6,2,26,4,False,False,True,False,1468350.36,1450733.29,1437367.2275,1415637.2991666666,33561.35486430271
19,2012-07-06,1557120.44,0,76.07,3.646,138.2296333,8.193,2012,7,3,27,4,False,False,True,False,1379652.65,1390122.11,1419597.0675,1394630.2133333334,41905.84726316133
19,2012-07-13,1321741.35,0,73.17,3.689,138.263,8.193,2012,7,3,28,4,False,False,True,False,1557120.44,1440263.15,1461346.65,1410632.045,73801.74887941303
19,2012-07-20,1317672.92,0,76.17,3.732,138.2331935,8.193,2012,7,3,29,4,False,False,True,False,1321741.35,1468350.36,1431716.2000000002,1416186.5525,103074.9985205108
19,2012-07-27,1248915.43,0,74.43,3.82,138.2033871,8.193,2012,7,3,30,4,False,False,True,False,1317672.92,1379652.65,1394046.8399999999,1418834.5258333331,112340.62972796088
19,2012-08-03,1342123.78,0,73.41,3.819,138.1735806,8.193,2012,8,3,31,4,False,False,True,False,1248915.43,1557120.44,1361362.535,1405826.8583333334,134714.673232632
19,2012-08-10,1408907.89,0,74.45,3.863,138.1437742,8.193,2012,8,3,32,4,False,False,True,False,1342123.78,1321741.35,1307613.37,1397431.0716666665,40567.683869868364
19,2012-08-17,1375101.26,0,69.83,3.963,138.1857097,8.193,2012,8,3,33,4,False,False,True,False,1408907.89,1317672.92,1329405.005,1400928.6375,66077.45319687018
19,2012-08-24,1544653.37,0,66.66,3.997,138.2814516,8.193,2012,8,3,34,4,False,False,True,False,1375101.26,1248915.43,1343762.0899999999,1391725.3858333335,68859.0149187515
19,2012-08-31,1542719.87,0,71.85,4.026,138.3771935,8.193,2012,8,3,35,4,False,False,True,False,1544653.37,1342123.78,1417696.5750000002,1399552.0591666668,88921.08296079909
19,2012-09-07,1497073.82,1,72.2,4.076,138.4729355,8.193,2012,9,3,36,4,True,False,False,False,1542719.87,1408907.89,1467845.5975000001,1412268.5391666666,88658.06243180706
19,2012-09-14,1370653.41,0,65.08,4.088,138.5673,8.193,2012,9,3,37,4,True,False,False,False,1497073.82,1375101.26,1489887.08,1417002.7616666667,79620.10618022134
19,2012-09-21,1338572.29,0,60.62,4.203,138.6534,8.193,2012,9,3,38,4,True,False,False,False,1370653.41,1544653.37,1488775.1175000002,1408861.3491666669,81759.8550036224
19,2012-09-28,1338299.02,0,56.81,4.158,138.7395,8.193,2012,9,3,39,4,True,False,False,False,1338572.29,1542719.87,1437254.8475,1405437.985833333,98107.38856594833
19,2012-10-05,1408016.1,0,59.86,4.151,138.8256,7.992,2012,10,4,40,4,True,False,False,False,1338299.02,1497073.82,1386149.6349999998,1387202.8675,75493.03040743554
19,2012-10-12,1352809.5,0,48.29,4.186,138.9117,7.992,2012,10,4,41,4,True,False,False,False,1408016.1,1370653.41,1363885.205,1394392.43,33109.62106436015
19,2012-10-19,1321102.35,0,53.44,4.153,138.8336129,7.992,2012,10,4,42,4,True,False,False,False,1352809.5,1338572.29,1359424.2275,1397320.4783333335,33095.83247872547
19,2012-10-26,1322117.96,0,56.49,4.071,138.7281613,7.992,2012,10,4,43,4,True,False,False,False,1321102.35,1338299.02,1355056.7425000002,1403336.055,37609.687046024956
20,2010-04-30,1919053.21,0,54.75,2.921,203.6503685,7.856,2010,4,2,17,4,False,True,False,False,1878862.42,2405395.22,2069459.6225,2068738.7925000002,230928.4886475975
20,2010-05-07,2137202.38,0,66.74,2.966,203.6101784,7.856,2010,5,2,18,4,False,True,False,False,1919053.21,2007796.26,1947874.12,2028543.6041666667,59501.053738340765
20,2010-05-14,2033211.62,0,55.91,2.982,203.6133915,7.856,2010,5,2,19,4,False,True,False,False,2137202.38,1985784.59,1980225.65,2030884.8108333333,113562.26983026107
20,2010-05-21,1893736.9,0,60.38,2.958,203.8770235,7.856,2010,5,2,20,4,False,True,False,False,2033211.62,1878862.42,1992082.4075000002,2020189.9658333333,116766.78722460015
20,2010-05-28,2065984.95,0,70.97,2.899,204.1406556,7.856,2010,5,2,21,4,False,True,False,False,1893736.9,1919053.21,1995801.0275,2019818.5450000002,112102.9415810604
20,2010-06-04,2203619.35,0,72.52,2.847,204.4042877,7.856,2010,6,2,22,4,False,False,True,False,2065984.95,2137202.38,2032533.9625000001,2015382.8141666667,102208.1698707686
20,2010-06-11,2100489.79,0,67.32,2.809,204.6679198,7.856,2010,6,2,23,4,False,False,True,False,2203619.35,2033211.62,2049138.205,2031436.5233333334,127215.64196679504
20,2010-06-18,2091903.63,0,72.62,2.78,204.670036,7.856,2010,6,2,24,4,False,False,True,False,2100489.79,1893736.9,2065957.7474999998,2043823.3033333335,128845.12643180588
20,2010-06-25,1973135.87,0,75.17,2.808,204.5675459,7.856,2010,6,2,25,4,False,False,True,False,2091903.63,2065984.95,2115499.4299999997,2060253.36,60549.85576929258
20,2010-07-02,2143676.77,0,70.1,2.815,204.4650559,7.527,2010,7,3,26,4,False,False,True,False,1973135.87,2203619.35,2092287.16,2024231.7475000003,94267.91018693829
20,2010-07-09,2107285.85,0,78.09,2.793,204.3625658,7.527,2010,7,3,27,4,False,False,True,False,2143676.77,2100489.79,2077301.5150000001,2035555.1233333333,73045.81652298756
20,2010-07-16,2031852.16,0,75.14,2.783,204.3571656,7.527,2010,7,3,28,4,False,False,True,False,2107285.85,2091903.63,2079000.53,2045680.2283333335,73839.67220621897
20,2010-07-23,1900535.9,0,77.75,2.771,204.4812188,7.527,2010,7,3,29,4,False,False,True,False,2031852.16,1973135.87,2063987.6625,2058429.373333333,76402.06283498347
20,2010-07-30,1955896.59,0,76.03,2.781,204.605272,7.527,2010,7,3,30,4,False,False,True,False,1900535.9,2143676.77,2045837.67,2056886.264166667,107481.11023061293
20,2010-08-06,1910177.38,0,74.57,2.784,204.7293252,7.527,2010,8,3,31,4,False,False,True,False,1955896.59,2107285.85,1998892.625,2041777.4483333332,90107.57746857153
20,2010-08-13,2071022.45,0,75.98,2.805,204.8533784,7.527,2010,8,3,32,4,False,False,True,False,1910177.38,2031852.16,1949615.5074999998,2031524.595,59906.85209789753
20,2010-08-20,1975374.56,0,75.34,2.779,204.8217044,7.527,2010,8,3,33,4,False,False,True,False,2071022.45,1900535.9,1959408.0799999998,2046298.3908333331,78229.77598706605
20,2010-08-27,1946369.57,0,70.51,2.755,204.7900305,7.527,2010,8,3,34,4,False,False,True,False,1975374.56,1955896.59,1978117.745,2038747.5250000001,67696.58337254709
20,2010-09-03,2121561.41,0,75.5,2.715,204.7583566,7.527,2010,9,3,35,4,True,False,False,False,1946369.57,1910177.38,1975735.9900000002,2017310.0433333337,68895.95551681572
20,2010-09-10,2014954.79,1,65.02,2.699,204.7266827,7.527,2010,9,3,36,4,True,False,False,False,2121561.41,2071022.45,2028581.9975,2019066.0116666667,81723.6762878607
20,2010-09-17,1948359.78,0,65.28,2.706,204.7513279,7.527,2010,9,3,37,4,True,False,False,False,2014954.79,1975374.56,2014565.0825,2012653.6083333334,76670.05271374121
20,2010-09-24,1789687.65,0,69.37,2.713,204.8182126,7.527,2010,9,3,38,4,True,False,False,False,1948359.78,1946369.57,2007811.3875,2010588.9341666668,82259.11578677259
20,2010-10-01,1933719.21,0,61.08,2.707,204.8850973,7.484,2010,10,4,39,4,True,False,False,False,1789687.65,2121561.41,1968640.9075000002,1981089.8408333333,139002.69577674757
20,2010-10-08,2060389.27,0,51.5,2.764,204.951982,7.484,2010,10,4,40,4,True,False,False,False,1933719.21,2014954.79,1921680.3575000002,1966625.9541666668,94831.2890450336
20,2010-10-15,1950676.39,0,59.17,2.868,205.0137637,7.484,2010,10,4,41,4,True,False,False,False,2060389.27,1948359.78,1933038.9775,1969004.0466666669,111059.8784460379
20,2010-10-22,1893955.27,0,50.52,2.917,205.0627881,7.484,2010,10,4,42,4,True,False,False,False,1950676.39,1789687.65,1933618.13,1973182.4208333334,111172.38785076723
20,2010-10-29,1891816.0,0,57.56,2.921,205.1118126,7.484,2010,10,4,43,4,True,False,False,False,1893955.27,1933719.21,1959685.035,1968020.6441666668,71220.6072859939
20,2010-11-05,2184316.64,0,42.78,2.917,205.160837,7.484,2010,11,4,44,4,True,False,False,False,1891816.0,2060389.27,1949209.2325,1966490.5291666668,78972.85778118516
20,2010-11-12,2187765.28,0,42.38,2.931,205.2098614,7.484,2010,11,4,45,4,True,False,False,False,2184316.64,1950676.39,1980191.0750000002,1975931.711666667,138786.5637858751
20,2010-11-19,2105058.91,0,45.88,3.0,205.0992811,7.484,2010,11,4,46,4,True,False,False,False,2187765.28,1893955.27,2039463.2974999999,1993630.9383333332,169261.4145563472
20,2010-11-26,2811634.04,1,46.66,3.039,204.9621,7.484,2010,11,4,47,4,True,False,False,False,2105058.91,1891816.0,2092239.2075,2006855.0499999998,138969.17041781094
20,2010-12-03,2416051.17,0,35.47,3.046,204.8249189,7.484,2010,12,4,48,4,False,False,False,True,2811634.04,2184316.64,2322193.7175000003,2064361.1024999998,328522.1693308778
20,2010-12-10,2752122.08,0,24.27,3.109,204.6877378,7.484,2010,12,4,49,4,False,False,False,True,2416051.17,2187765.28,2380127.3499999996,2097785.8008333333,316309.10884600744
20,2010-12-17,2819193.17,0,24.07,3.14,204.6321194,7.484,2010,12,4,50,4,False,False,False,True,2752122.08,2105058.91,2521216.55,2164765.9924999997,327570.1557241309
20,2010-12-24,3766687.43,0,25.17,3.141,204.6376731,7.484,2010,12,4,51,4,False,False,False,True,2819193.17,2811634.04,2699750.115,2250558.1191666666,191496.36217015752
20,2010-12-31,1799737.79,1,28.85,3.179,204.6432267,7.484,2010,12,4,52,4,False,False,False,True,3766687.43,2416051.17,2938513.4625,2403305.470833333,579602.7510866368
20,2011-01-07,1843030.95,0,31.43,3.193,204.6487803,7.343,2011,1,1,1,4,False,False,False,True,1799737.79,2752122.08,2784435.1175,2381584.5141666667,803471.7764807319
20,2011-01-14,1884345.01,0,20.39,3.205,204.7026042,7.343,2011,1,1,2,4,False,False,False,True,1843030.95,2819193.17,2557162.335,2372614.0608333335,933682.0819272536
20,2011-01-21,1781805.66,0,27.43,3.229,205.0460497,7.343,2011,1,1,3,4,False,False,False,True,1884345.01,3766687.43,2323450.295,2371813.205833333,962777.9969272156
20,2011-01-28,1761506.68,0,23.21,3.237,205.3894952,7.343,2011,1,1,4,4,False,False,False,True,1781805.66,1799737.79,1827229.8525,2362645.6774999998,45938.31611787623
20,2011-02-04,2351143.07,0,28.58,3.231,205.7329407,7.343,2011,2,1,5,4,False,False,False,True,1761506.68,1843030.95,1817672.0749999997,2327411.5141666667,56359.8678826244
20,2011-02-11,2211388.14,1,25.38,3.239,206.0763862,7.343,2011,2,1,6,4,False,False,False,True,2351143.07,1884345.01,1944700.105,2341026.33,276244.488612015
20,2011-02-18,2258616.24,0,42.95,3.245,206.3694701,7.343,2011,2,1,7,4,False,False,False,True,2211388.14,1781805.66,2026460.8875000002,2349887.0991666666,299818.56778458203
20,2011-02-25,1938608.52,0,33.2,3.274,206.6424093,7.343,2011,2,1,8,4,False,False,False,True,2258616.24,1761506.68,2145663.5325,2303802.2824999997,262600.05446593254
20,2011-03-04,2143424.61,0,37.33,3.433,206.9153485,7.343,2011,3,1,9,4,False,True,False,False,1938608.52,2351143.07,2189938.9925,2264015.395,177323.04913382808
20,2011-03-11,1990932.77,0,39.53,3.582,207.1882876,7.343,2011,3,1,10,4,False,True,False,False,2143424.61,2211388.14,2138009.3775,2213290.6058333335,141091.55985020456
20,2011-03-18,1931668.64,0,44.8,3.631,207.4283845,7.343,2011,3,1,11,4,False,True,False,False,1990932.77,2258616.24,2082895.535,2144268.9058333333,145850.86896108426
20,2011-03-25,1824711.21,0,44.83,3.625,207.6553444,7.343,2011,3,1,12,4,False,True,False,False,1931668.64,1938608.52,2001158.635,1991350.6733333336,98464.12586878914
20,2011-04-01,1927993.09,0,32.43,3.638,207.8823043,7.287,2011,4,2,13,4,False,True,False,False,1824711.21,2143424.61,1972684.3074999999,1993431.7916666667,132995.71402320036
20,2011-04-08,2027056.39,0,47.09,3.72,208.1092642,7.287,2011,4,2,14,4,False,True,False,False,1927993.09,1990932.77,1918826.4274999998,2000511.9699999997,69055.4099186201
20,2011-04-15,2057406.33,0,55.0,3.821,208.3172811,7.287,2011,4,2,15,4,False,True,False,False,2027056.39,1931668.64,1927857.3325,2012404.585,82652.12255922199
20,2011-04-22,2313861.81,0,52.56,3.892,208.4779405,7.287,2011,4,2,16,4,False,True,False,False,2057406.33,1824711.21,1959291.7550000001,2035371.3075,105372.42698700544
20,2011-04-29,1881788.19,0,62.97,3.962,208.6386,7.287,2011,4,2,17,4,False,True,False,False,2313861.81,1927993.09,2081579.405,2081400.9016666666,164419.147858465
20,2011-05-06,2090838.44,0,53.41,4.046,208.7992595,7.287,2011,5,2,18,4,False,True,False,False,1881788.19,2027056.39,2070028.1799999997,2042287.995,179717.38812870043
20,2011-05-13,2036748.53,0,62.26,4.066,208.9599189,7.287,2011,5,2,19,4,False,True,False,False,2090838.44,2057406.33,2085973.6925,2032242.1866666665,177449.02882923753
20,2011-05-20,1953416.06,0,59.01,4.062,208.7583165,7.287,2011,5,2,20,4,False,True,False,False,2036748.53,2313861.81,2080809.2425,2013753.2108333334,178852.64861057527
20,2011-05-27,1944433.17,0,69.12,3.985,208.556714,7.287,2011,5,2,21,4,False,True,False,False,1953416.06,1881788.19,1990697.805,2014987.1724999996,92014.58000578723
20,2011-06-03,2182246.69,0,73.51,3.922,208.3551116,7.287,2011,6,2,22,4,False,False,True,False,1944433.17,2090838.44,2006359.0499999998,1998404.5525,69995.38707029002
20,2011-06-10,2135062.04,0,73.64,3.881,208.1535092,7.287,2011,6,2,23,4,False,False,True,False,2182246.69,2036748.53,2029211.1125,2014347.3791666664,110164.86155052803
20,2011-06-17,2065191.27,0,66.41,3.842,208.1265604,7.287,2011,6,2,24,4,False,False,True,False,2135062.04,1953416.06,2053789.49,2031296.8291666666,122665.00423137797
20,2011-06-24,1950826.32,0,72.4,3.804,208.2306018,7.287,2011,6,2,25,4,False,False,True,False,2065191.27,1944433.17,2081733.2925,2051336.8341666667,103395.45530602294
20,2011-07-01,2053165.41,0,69.66,3.748,208.3346432,7.274,2011,7,3,26,4,False,False,True,False,1950826.32,2182246.69,2083331.58,2053239.6033333335,100576.59478011348
20,2011-07-08,2123787.79,0,74.69,3.711,208.4386847,7.274,2011,7,3,27,4,False,False,True,False,2053165.41,2135062.04,2051061.26,2055415.3550000002,75954.50144052634
20,2011-07-15,2039875.75,0,74.88,3.76,208.5309337,7.274,2011,7,3,28,4,False,False,True,False,2123787.79,2065191.27,2048242.6975,2060947.1433333333,71899.23229586352
20,2011-07-22,1950904.84,0,78.89,3.811,208.5937018,7.274,2011,7,3,29,4,False,False,True,False,2039875.75,1950826.32,2041913.8175,2038114.9716666667,71018.85108116493
20,2011-07-29,1858440.92,0,77.47,3.829,208.6564699,7.274,2011,7,3,30,4,False,False,True,False,1950904.84,2053165.41,2041933.4475,2043874.6925,70985.28455509036
20,2011-08-05,2189353.63,0,77.8,3.842,208.719238,7.274,2011,8,3,31,4,False,False,True,False,1858440.92,2123787.79,1993252.325,2024508.2325000002,114281.34257961564
20,2011-08-12,2052246.4,0,73.52,3.812,208.7820061,7.274,2011,8,3,32,4,False,False,True,False,2189353.63,2039875.75,2009643.785,2037225.3241666667,140857.10269821767
20,2011-08-19,1990017.93,0,71.25,3.747,208.8424359,7.274,2011,8,3,33,4,False,False,True,False,2052246.4,1950904.84,2012736.4474999998,2045461.1858333333,141874.26709746686
20,2011-08-26,1933577.2,0,70.15,3.704,208.902476,7.274,2011,8,3,34,4,False,False,True,False,1990017.93,1858440.92,2022514.72,2049259.9158333333,137471.75211942854
20,2011-09-02,2141765.98,0,70.82,3.703,208.9625161,7.274,2011,9,3,35,4,True,False,False,False,1933577.2,2189353.63,2041298.79,2028537.458333333,109960.22518257465
20,2011-09-09,2050542.56,1,68.74,3.738,209.0225562,7.274,2011,9,3,36,4,True,False,False,False,2141765.98,2052246.4,2029401.8775,2029096.1199999999,89220.75221521714
20,2011-09-16,1979009.46,0,64.02,3.742,209.1893892,7.274,2011,9,3,37,4,True,False,False,False,2050542.56,1990017.93,2028975.9175,2027875.3941666668,89079.28745070116
20,2011-09-23,1888119.7,0,62.15,3.711,209.4986126,7.274,2011,9,3,38,4,True,False,False,False,1979009.46,1933577.2,2026223.7999999998,2030223.9891666665,90836.82043512214
20,2011-09-30,1945808.26,0,63.44,3.645,209.807836,7.274,2011,9,3,39,4,True,False,False,False,1888119.7,2141765.98,2014859.425,2016470.18,107589.86586256688
20,2011-10-07,2135982.79,0,52.42,3.583,210.1170595,7.082,2011,10,4,40,4,True,False,False,False,1945808.26,2050542.56,1965869.995,2001638.5525,67797.91144267184
20,2011-10-14,2010107.68,0,62.54,3.541,210.4027602,7.082,2011,10,4,41,4,True,False,False,False,2135982.79,1979009.46,1987230.0524999998,2009647.4725,106040.21551811474
20,2011-10-21,2104241.9,0,53.69,3.57,210.5473252,7.082,2011,10,4,42,4,True,False,False,False,2010107.68,1888119.7,1995004.6075000002,2014581.0424999997,106376.08565614461
20,2011-10-28,2065421.52,0,49.36,3.569,210.6918901,7.082,2011,10,4,43,4,True,False,False,False,2104241.9,1945808.26,2049035.1575,2035064.4574999998,87137.4701009984
20,2011-11-04,2284106.6,0,43.88,3.551,210.8364551,7.082,2011,11,4,44,4,True,False,False,False,2065421.52,2135982.79,2078938.4724999997,2024736.7816666665,54205.48435769246
20,2011-11-11,2269975.85,0,47.27,3.53,210.9810201,7.082,2011,11,4,45,4,True,False,False,False,2284106.6,2010107.68,2115969.425,2044058.4649999999,118560.03291433207
20,2011-11-18,2169933.82,0,49.3,3.53,211.1847207,7.082,2011,11,4,46,4,True,False,False,False,2269975.85,2104241.9,2180936.4675,2067388.2916666667,112246.52579031972
20,2011-11-25,2906233.25,1,46.38,3.492,211.4120757,7.082,2011,11,4,47,4,True,False,False,False,2169933.82,2065421.52,2197359.4475,2087084.6766666668,101584.1065909858
20,2011-12-02,2298776.83,0,46.32,3.452,211.6394306,7.082,2011,12,4,48,4,False,False,False,True,2906233.25,2284106.6,2407562.38,2150790.2825,336309.0602244121
20,2011-12-09,2546123.78,0,41.64,3.415,211.8667856,7.082,2011,12,4,49,4,False,False,False,True,2298776.83,2269975.85,2411229.9375,2171476.471666666,334589.5566852083
20,2011-12-16,2762816.65,0,37.16,3.413,212.0685039,7.082,2011,12,4,50,4,False,False,False,True,2546123.78,2169933.82,2480266.92,2218735.9983333335,324052.3239779591
20,2011-12-23,3555371.03,0,40.19,3.389,212.2360401,7.082,2011,12,4,51,4,False,False,False,True,2762816.65,2906233.25,2628487.6275,2291627.410833333,265003.1009043788
20,2011-12-30,2043245.0,1,36.35,3.389,212.4035763,7.082,2011,12,4,52,4,False,False,False,True,3555371.03,2298776.83,2790772.0725,2425757.6416666666,543845.9270550319
20,2012-01-06,1964701.94,0,33.42,3.422,212.5711125,6.961,2012,1,1,1,4,False,False,False,True,2043245.0,2546123.78,2726889.1149999998,2418029.4925,629210.7367077797
20,2012-01-13,1911510.64,0,37.79,3.513,212.7386486,6.961,2012,1,1,2,4,False,False,False,True,1964701.94,2762816.65,2581533.6550000003,2414245.6808333336,741947.6167391272
20,2012-01-20,1892775.94,0,27.65,3.533,212.8336399,6.961,2012,1,1,3,4,False,False,False,True,1911510.64,3555371.03,2368707.1525,2398184.7425,792957.67723181
20,2012-01-27,1761016.51,0,37.19,3.567,212.9286312,6.961,2012,1,1,4,4,False,False,False,True,1892775.94,2043245.0,1953058.3800000001,2383797.6108333333,67402.73532520927
20,2012-02-03,2203523.2,0,39.93,3.617,213.0236225,6.961,2012,2,1,5,4,False,False,False,True,1761016.51,1964701.94,1882501.2574999998,2340206.77,86530.55231557044
20,2012-02-10,2462978.28,1,33.47,3.64,213.1186138,6.961,2012,2,1,6,4,False,False,False,True,2203523.2,1911510.64,1942206.5725,2334669.049166667,186638.55108928581
20,2012-02-17,2309025.16,0,31.11,3.695,213.2732106,6.961,2012,2,1,7,4,False,False,False,True,2462978.28,1892775.94,2080073.4825,2359089.4208333334,315559.6287163238
20,2012-02-24,2045837.55,0,39.79,3.739,213.4725116,6.961,2012,2,1,8,4,False,False,False,True,2309025.16,1761016.51,2184135.7875,2309322.08,301527.38169892353
20,2012-03-02,2148822.76,0,39.98,3.816,213.6718127,6.961,2012,3,1,9,4,False,True,False,False,2045837.55,2203523.2,2255341.0475,2288243.8066666666,175662.56387312486
20,2012-03-09,2139265.4,0,41.14,3.848,213.8711137,6.961,2012,3,1,10,4,False,True,False,False,2148822.76,2462978.28,2241665.9375,2255135.388333333,183016.42071846093
20,2012-03-16,2064991.71,0,53.73,3.862,214.0167132,6.961,2012,3,1,11,4,False,True,False,False,2139265.4,2309025.16,2160737.7175000003,2203172.784166666,109231.01013565733
20,2012-03-23,1992436.96,0,66.11,3.9,214.0907105,6.961,2012,3,1,12,4,False,True,False,False,2064991.71,2045837.55,2099729.355,2078974.5075,51911.116006246426
20,2012-03-30,2074721.74,0,51.52,3.953,214.1647079,6.961,2012,3,1,13,4,False,True,False,False,1992436.96,2148822.76,2086379.2075,2074740.5041666667,72981.08777994693
20,2012-04-06,2565259.92,0,50.06,3.996,214.2387053,7.139,2012,4,2,14,4,False,True,False,False,2074721.74,2139265.4,2067853.9525,2083908.820833333,60118.42903543599
20,2012-04-13,2045396.06,0,45.68,4.044,214.3127027,7.139,2012,4,2,15,4,False,True,False,False,2565259.92,2064991.71,2174352.5825,2138387.9274999998,263177.97870903765
20,2012-04-20,1884427.84,0,60.11,4.027,214.3675045,7.139,2012,4,2,16,4,False,True,False,False,2045396.06,1992436.96,2169453.67,2151106.2708333335,266058.84832665947
20,2012-04-27,1886503.93,0,47.64,4.004,214.4223063,7.139,2012,4,2,17,4,False,True,False,False,1884427.84,2074721.74,2142451.39,2161390.5483333333,294023.949118603
20,2012-05-04,2163510.89,0,62.74,3.951,214.4771081,7.139,2012,5,2,18,4,False,True,False,False,1886503.93,2565259.92,2095396.9375,2134972.2758333334,322188.12245691026
20,2012-05-11,2168097.11,0,63.19,3.889,214.5319099,7.139,2012,5,2,19,4,False,True,False,False,2163510.89,2045396.06,1994959.6800000002,2110016.6599999997,135318.48380988656
